,Train_total_loss,Train_seq_loss,Val_total_loss,Val_seq_loss
231,0.13938396179498008,0.13938396179498008,0.13761406002521265,0.13761406002521265
232,0.13907634680906325,0.13907634680906325,0.13751053643595634,0.13751053643595634
233,0.13901012635926646,0.13901012635926646,0.13739339259901678,0.13739339259901678
234,0.13891613022781735,0.13891613022781735,0.13724726689481034,0.13724726689481034
235,0.1388844722579775,0.1388844722579775,0.13709745906363754,0.13709745906363754
236,0.1386058911003144,0.1386058911003144,0.13710386837673338,0.13710386837673338
237,0.13861112205486986,0.13861112205486986,0.13702446655424044,0.13702446655424044
238,0.13844717048903066,0.13844717048903066,0.13693198632030648,0.13693198632030648
239,0.1386027909031176,0.1386027909031176,0.13709103456011348,0.13709103456011348
240,0.13903494555012721,0.13903494555012721,0.13697056235415236,0.13697056235415236
241,0.13830050378882583,0.13830050378882583,0.13687883056348418,0.13687883056348418
242,0.13862734069299185,0.13862734069299185,0.13680608690191542,0.13680608690191542
243,0.138714178252775,0.138714178252775,0.13671663133789083,0.13671663133789083
244,0.13852062874181523,0.13852062874181523,0.1367154918994133,0.1367154918994133
245,0.1380399017516794,0.1380399017516794,0.13662695132610306,0.13662695132610306
246,0.13788983816382536,0.13788983816382536,0.13655005459520275,0.13655005459520275
247,0.13798352824436702,0.13798352824436702,0.1364626363076168,0.1364626363076168
248,0.13798861279074373,0.13798861279074373,0.13620489333821745,0.13620489333821745
249,0.1377415070779293,0.1377415070779293,0.1361228406491835,0.1361228406491835
250,0.13778993722857516,0.13778993722857516,0.13606279885155956,0.13606279885155956
251,0.13750334544163606,0.13750334544163606,0.13600964683957265,0.13600964683957265
252,0.1377506944589956,0.1377506944589956,0.13595129106221143,0.13595129106221143
253,0.1376447392735642,0.1376447392735642,0.1359117945415776,0.1359117945415776
254,0.13749336721210606,0.13749336721210606,0.1358397741726788,0.1358397741726788
255,0.13746566669876353,0.13746566669876353,0.13577410638144735,0.13577410638144735
256,0.1372583799320362,0.1372583799320362,0.1357329258888741,0.1357329258888741
257,0.13712082457505154,0.13712082457505154,0.13565647645862255,0.13565647645862255
258,0.13724302403439909,0.13724302403439909,0.13560756411626232,0.13560756411626232
259,0.13711680974468418,0.13711680974468418,0.13555981024927757,0.13555981024927757
260,0.13736493377770015,0.13736493377770015,0.13550278048762995,0.13550278048762995
261,0.13707957972396204,0.13707957972396204,0.1354436087114238,0.1354436087114238
262,0.1371658626386133,0.1371658626386133,0.13536939333737336,0.13536939333737336
263,0.1370139568992355,0.1370139568992355,0.13532007526281872,0.13532007526281872
264,0.13696475341248404,0.13696475341248404,0.13527317787642745,0.13527317787642745
265,0.13687766084823397,0.13687766084823397,0.13522254005621762,0.13522254005621762
266,0.136917880624688,0.136917880624688,0.13517904699880703,0.13517904699880703
267,0.13682981307989361,0.13682981307989361,0.13513624941752314,0.13513624941752314
268,0.13678767865691263,0.13678767865691263,0.13508710829621223,0.13508710829621223
269,0.13683594960477377,0.13683594960477377,0.13503312203810322,0.13503312203810322
270,0.13672687803738315,0.13672687803738315,0.13495996978294186,0.13495996978294186
271,0.13647468684654593,0.13647468684654593,0.13491399847322846,0.13491399847322846
272,0.1366476691345781,0.1366476691345781,0.13486209821350803,0.13486209821350803
273,0.13658613741874032,0.13658613741874032,0.13483114957277822,0.13483114957277822
274,0.13654954495447383,0.13654954495447383,0.13478890360808948,0.13478890360808948
275,0.13649366625473705,0.13649366625473705,0.13473561997178468,0.13473561997178468
276,0.13635650984153602,0.13635650984153602,0.13470538897910875,0.13470538897910875
277,0.13654495804166578,0.13654495804166578,0.1345308744754146,0.1345308744754146
278,0.13656916907985578,0.13656916907985578,0.13451187681613913,0.13451187681613913
279,0.1365075150052472,0.1365075150052472,0.13446565944181535,0.13446565944181535
280,0.13618266035923324,0.13618266035923324,0.1344617498336909,0.1344617498336909
281,0.1361847012774445,0.1361847012774445,0.13440472470813383,0.13440472470813383
282,0.13614775876787313,0.13614775876787313,0.13435032545488254,0.13435032545488254
283,0.13614480572675988,0.13614480572675988,0.13430549883736143,0.13430549883736143
284,0.13625348049056493,0.13625348049056493,0.13425730547211978,0.13425730547211978
285,0.13605221422514016,0.13605221422514016,0.1342184748911032,0.1342184748911032
286,0.1360635908217677,0.1360635908217677,0.13418225506232642,0.13418225506232642
287,0.13612154689813166,0.13612154689813166,0.13418468119183719,0.13418468119183719
288,0.136191674065946,0.136191674065946,0.13411159670334172,0.13411159670334172
289,0.13611953632311508,0.13611953632311508,0.1340670787024723,0.1340670787024723
290,0.13575974352122097,0.13575974352122097,0.13408880929412773,0.13408880929412773
291,0.1359469092846662,0.1359469092846662,0.13404359146249006,0.13404359146249006
292,0.13569906989798938,0.13569906989798938,0.13396408882652724,0.13396408882652724
293,0.1356016849479811,0.1356016849479811,0.1339519749564614,0.1339519749564614
294,0.1358643965035439,0.1358643965035439,0.13391979143476937,0.13391979143476937
295,0.13576198153174474,0.13576198153174474,0.1338400338138263,0.1338400338138263
296,0.13567789780385547,0.13567789780385547,0.1338238151038431,0.1338238151038431
297,0.13555111233229106,0.13555111233229106,0.1337812617655691,0.1337812617655691
298,0.1355012265726608,0.1355012265726608,0.13374717299047573,0.13374717299047573
299,0.13577270845275408,0.13577270845275408,0.13360266730674042,0.13360266730674042
300,0.1354315223204009,0.1354315223204009,0.13356778221077834,0.13356778221077834
301,0.13573091446100816,0.13573091446100816,0.13356811081030937,0.13356811081030937
302,0.13550260047110968,0.13550260047110968,0.13354573953908488,0.13354573953908488
303,0.1355493311181835,0.1355493311181835,0.1335150182856968,0.1335150182856968
304,0.13567070610958407,0.13567070610958407,0.13348751667601613,0.13348751667601613
305,0.1350634813608913,0.1350634813608913,0.13346757839071288,0.13346757839071288
306,0.1352599900385372,0.1352599900385372,0.1334458702993418,0.1334458702993418
307,0.13541257187346278,0.13541257187346278,0.13340846199741643,0.13340846199741643
308,0.1354100189665698,0.1354100189665698,0.13338741036239476,0.13338741036239476
309,0.13542838303547594,0.13542838303547594,0.13337589830066324,0.13337589830066324
310,0.13523826159901733,0.13523826159901733,0.13331712709675306,0.13331712709675306
311,0.1350328059049893,0.1350328059049893,0.13327385516444384,0.13327385516444384
312,0.13519331097043857,0.13519331097043857,0.13324698594722267,0.13324698594722267
313,0.1349489682144736,0.1349489682144736,0.13321267406124884,0.13321267406124884
314,0.13512751313082333,0.13512751313082333,0.13317824436541245,0.13317824436541245
315,0.13476575360338736,0.13476575360338736,0.1331584417541655,0.1331584417541655
316,0.1348603604107153,0.1348603604107153,0.1331030756844929,0.1331030756844929
317,0.1348928890167404,0.1348928890167404,0.13311088425258774,0.13311088425258774
318,0.13479343004920658,0.13479343004920658,0.1330382882579301,0.1330382882579301
319,0.13505684384851666,0.13505684384851666,0.13299270634073276,0.13299270634073276
320,0.13481662611594503,0.13481662611594503,0.13297260908365,0.13297260908365
321,0.1347960217151637,0.1347960217151637,0.13292549659203884,0.13292549659203884
322,0.13484013551336976,0.13484013551336976,0.13290854638827435,0.13290854638827435
323,0.13477856010850744,0.13477856010850744,0.13289039619540619,0.13289039619540619
324,0.13478481077296986,0.13478481077296986,0.13283997072847042,0.13283997072847042
325,0.13487498097305456,0.13487498097305456,0.13282046868912445,0.13282046868912445
326,0.13458255943158054,0.13458255943158054,0.13278283480582181,0.13278283480582181
327,0.13462027312411995,0.13462027312411995,0.13281134832630878,0.13281134832630878
328,0.13456372312681258,0.13456372312681258,0.13277908612398387,0.13277908612398387
329,0.1344290809339018,0.1344290809339018,0.132758525226574,0.132758525226574
330,0.13449239886109304,0.13449239886109304,0.1327078695890786,0.1327078695890786
331,0.13473245179582777,0.13473245179582777,0.13269330963789477,0.13269330963789477
332,0.1344860280324039,0.1344860280324039,0.13265722968145532,0.13265722968145532
333,0.1344869296432328,0.1344869296432328,0.13261031922332137,0.13261031922332137
334,0.13442260521998128,0.13442260521998128,0.13256719187762028,0.13256719187762028
335,0.13443488346366841,0.13443488346366841,0.13253920865396637,0.13253920865396637
336,0.13424355188884765,0.13424355188884765,0.13250862313717884,0.13250862313717884
337,0.13445735318808144,0.13445735318808144,0.13251773243748505,0.13251773243748505
338,0.13436416958139438,0.13436416958139438,0.1325021926137733,0.1325021926137733
339,0.13430674057861466,0.13430674057861466,0.13243974458351965,0.13243974458351965
340,0.13420624614341592,0.13420624614341592,0.1323866711974394,0.1323866711974394
341,0.1341172802744329,0.1341172802744329,0.1323701159369908,0.1323701159369908
342,0.1342337507574705,0.1342337507574705,0.13234348496635212,0.13234348496635212
343,0.13407311188435547,0.13407311188435547,0.13232462638197515,0.13232462638197515
344,0.13400585943209956,0.13400585943209956,0.13228752060645774,0.13228752060645774
345,0.13397010230757206,0.13397010230757206,0.13227527412700252,0.13227527412700252
346,0.13397804202823102,0.13397804202823102,0.13225894164125918,0.13225894164125918
347,0.13421476719310277,0.13421476719310277,0.13229262880425888,0.13229262880425888
348,0.13414325481769152,0.13414325481769152,0.1322505642334537,0.1322505642334537
349,0.13403476192931327,0.13403476192931327,0.1322612167499248,0.1322612167499248
350,0.13403338222877978,0.13403338222877978,0.13214976053610678,0.13214976053610678
351,0.1340101390518054,0.1340101390518054,0.1321774361750887,0.1321774361750887
352,0.13371306386578616,0.13371306386578616,0.13210169037516695,0.13210169037516695
353,0.13378181983174944,0.13378181983174944,0.1321156122892751,0.1321156122892751
354,0.1337539152154578,0.1337539152154578,0.13207542908779596,0.13207542908779596
355,0.13380893137915426,0.13380893137915426,0.13198691589321945,0.13198691589321945
356,0.13385547489735267,0.13385547489735267,0.13198127680441515,0.13198127680441515
357,0.13374872908342958,0.13374872908342958,0.13198451884677254,0.13198451884677254
358,0.1338129935216142,0.1338129935216142,0.13196933447751769,0.13196933447751769
359,0.13373056158149105,0.13373056158149105,0.13196799452226035,0.13196799452226035
360,0.13358233823011054,0.13358233823011054,0.1319533288400671,0.1319533288400671
361,0.13361680645595286,0.13361680645595286,0.13186647492027984,0.13186647492027984
362,0.13362563481426934,0.13362563481426934,0.1318123635189981,0.1318123635189981
363,0.13355003472530166,0.13355003472530166,0.13187872064138634,0.13187872064138634
364,0.13362946139261017,0.13362946139261017,0.13185590726850166,0.13185590726850166
365,0.1336176370261816,0.1336176370261816,0.13179184548783526,0.13179184548783526
